User-ID,Location,Age,Country
176062,"bickley, western australia, australia",37.0,australia
176075,"new brighton, minnesota, usa",15.0,usa
176094,"pittsburgh, pennsylvania, usa",22.0,usa
176099,"omaha, nebraska, usa",15.0,usa
176105,"munich, bayern, germany",31.0,germany
176112,"`s-hertogenbosch, noord brabant, netherlands",30.0,netherlands
176114,"lancaster, pennsylvania, usa",53.0,usa
176128,"canonica d`adda, bergamo, italy",31.0,italy
176143,"vigo, pontevedra, spain",22.0,spain
176154,"tübingen, baden-wuerttemberg, germany",28.0,germany
176157,"strasbourg, n/a, france",19.0,france
176163,"carson city, nevada, usa",42.0,usa
176180,"sao paulo, sao paulo, brazil",34.0,brazil
176181,"cape girardeau, missouri, usa",29.0,usa
176196,"edinburgh, scotland, united kingdom",28.0,united kingdom
176197,"san diego, california, usa",16.0,usa
176201,"st. peters, missouri, usa",23.0,usa
176214,"springdale, arkansas, usa",34.0,usa
176225,"barcelona, cataluña, spain",23.0,spain
176232,"lombard, illinois, usa",19.0,usa
176233,"gorham, maine, usa",21.0,usa
176236,"west sayville, new york, usa",37.0,usa
176256,"andrews, indiana, usa",32.0,usa
176257,"redondo beach, california, usa",44.0,usa
176277,"san diego, california, usa",22.0,usa
176297,"murfreesboro, tennessee, usa",35.0,usa
176348,"louisville, kentucky, usa",33.0,usa
176352,"daytona beach, florida, usa",37.0,usa
176357,"memphis, tennessee, usa",46.0,usa
176360,"new delhi, delhi, india",34.0,india
176388,"valley village, california, usa",30.0,usa
176395,"sestao, bizkaia, spain",29.0,spain
176418,"phoenixville, pennsylvania, usa",46.0,usa
176444,"tribano, veneto, italy",29.0,italy
176451,"vitoria, alava, spain",29.0,spain
176459,"brossard, quebec, canada",30.0,canada
176465,"freienstein, zürcher unterland, switzerland",48.0,switzerland
176477,"university heights, ohio, usa",46.0,usa
176486,"alkmaar, n/a, netherlands",35.0,netherlands
176494,"charlotte, north carolina, usa",30.0,usa
176508,"chicago, illinois, usa",51.0,usa
176509,"römerstein, baden-wuerttemberg, germany",13.0,germany
176545,"buxton, maine, usa",30.0,usa
176560,"livonia, michigan, usa",42.0,usa
176576,"houston, texas, usa",23.0,usa
176577,"charlottesville, virginia, usa",54.0,usa
176583,"santiago de compostela, galicia, spain",53.0,spain
176597,"madison, wisconsin, usa",34.0,usa
176624,"splendora, texas, usa",27.0,usa
176625,"green oak township, michigan, usa",37.0,usa
176637,"gloucester, massachusetts, usa",9.0,usa
176639,"long bottom, ohio, usa",61.0,usa
176656,"georgetown, delaware, usa",42.0,usa
176658,"houston, texas, usa",33.0,usa
176667,"minot, north dakota, usa",23.0,usa
176668,"minot, north dakota, usa",23.0,usa
176682,"portland, oregon, usa",29.0,usa
176693,"willowbrook, illinois, usa",27.0,usa
176695,"hannover, niedersachsen, germany",29.0,germany
176696,"florence, alabama, usa",36.0,usa
176720,"champaign, illinois, usa",35.0,usa
176736,"münster, nordrhein-westfalen, germany",29.0,germany
176740,"brisbane, queensland, australia",41.0,australia
176742,"braunschweig, niedersachsen, germany",39.0,germany
176758,"allston, massachusetts, usa",24.0,usa
176761,"north shore, british columbia, canada",33.0,canada
176777,"santiago de compostela, galicia, spain",17.0,spain
176790,"irvine, california, usa",43.0,usa
176804,"nederweert, limburg, netherlands",42.0,netherlands
176807,"portsmouth, new hampshire, usa",61.0,usa
176825,"mylor bridge, falmouth,, england, united kingdom",57.0,united kingdom
176838,"helsinki, uusimaa, finland",27.0,finland
176839,"halmstad, halland, sweden",22.0,sweden
176846,"wheaton, illinois, usa",16.0,usa
176853,"fort worth, texas, usa",31.0,usa
176855,"padova, veneto, italy",42.0,italy
176875,"tampere, pirkanmaa, finland",31.0,finland
176883,"chandler, arizona, usa",48.0,usa
176887,"surrey, england, united kingdom",30.0,united kingdom
176894,"salt lake city, utah, usa",32.0,usa
176902,"o`fallon, missouri, usa",25.0,usa
176903,"irving, texas, usa",24.0,usa
176918,"coppell, texas, usa",32.0,usa
176944,"gilbert, arizona, usa",27.0,usa
176951,"washington, utah, usa",74.0,usa
176953,"boulder, colorado, usa",23.0,usa
176960,"leonberg, baden-württemberg, germany",17.0,germany
176966,"gilbertsville, kentucky, usa",54.0,usa
176968,"grävenwiesbach, hessen, germany",33.0,germany
176975,"myrtle beach, south carolina, usa",24.0,usa
176992,"boxtel, noord-brabant, netherlands",14.0,netherlands
177015,"land o lakes, florida, usa",28.0,usa
177017,"waynesboro, pennsylvania, usa",30.0,usa
177021,"sebastopol, california, usa",35.0,usa
177034,"montreal, quebec, canada",25.0,canada
177040,"cicero, new york, usa",27.0,usa
177072,"moberly, missouri, usa",47.0,usa
177090,"ashland, missouri, usa",37.0,usa
177091,"forest grove, oregon, usa",36.0,usa
177098,"los angeles, california, usa",37.0,usa
177113,"north augusta, south carolina, usa",47.0,usa
177128,"wellington, wellington, new zealand",41.0,new zealand
177148,"cascais, lisboa, portugal",17.0,portugal
177180,"akron, ohio, usa",39.0,usa
177186,"charleston, south carolina, usa",42.0,usa
177195,"bayside, new york, usa",20.0,usa
177209,"franklin, tennessee, usa",30.0,usa
177233,"austin, texas, usa",23.0,usa
177237,"warrnambool, victoria, australia",25.0,australia
177262,"great valley, new york, usa",25.0,usa
177277,"plymouth, england, united kingdom",30.0,united kingdom
177284,"colorado springs, colorado, usa",30.0,usa
177295,"haslett, michigan, usa",41.0,usa
177330,"tucson, arizona, usa",31.0,usa
177346,"brooklyn, new york, usa",35.0,usa
177349,"kingston, washington, usa",33.0,usa
177363,"roswell, georgia, usa",28.0,usa
177373,"orlando, florida, usa",29.0,usa
177375,"w.m., pennsylvania, usa",42.0,usa
177386,"beaverton, oregon, usa",52.0,usa
177398,"quarryville, pennsylvania, usa",45.0,usa
177403,"waffenrod, thueringen, germany",18.0,germany
177420,"springfield gardens, new york, usa",19.0,usa
177432,"wichita, kansas, usa",33.0,usa
177435,"arlington, washington, usa",42.0,usa
177458,"ottawa, ontario, canada",29.0,canada
177459,"orangeville, ontario, canada",59.0,canada
177492,"sullivan, missouri, usa",25.0,usa
177510,"sant boi, barcelona, spain",27.0,spain
177520,"valencia, valencia, spain",38.0,spain
177531,"rye brook, new york, usa",40.0,usa
177534,"pontevedra, galicia, spain",24.0,spain
177550,"zaragoza, zaragoza, spain",26.0,spain
177556,"lüneburg, niedersachsen, germany",23.0,germany
177569,"port orchard, washington, usa",52.0,usa
177590,"green bay, wisconsin, usa",49.0,usa
177607,"grenoble, isere, france",26.0,france
177630,"brooklyn, new york, usa",34.0,usa
177638,"laconia, new hampshire, usa",51.0,usa
177644,"chicopee, ,",28.0,
177645,"lisboa, lisboa, portugal",31.0,portugal
177673,"richmond, virginia, usa",49.0,usa
177688,"münchen, bayern, germany",25.0,germany
177690,"nottingham, maryland, usa",27.0,usa
177703,"brownsville, pennsylvania, usa",18.0,usa
177704,"lybrook, new mexico, usa",52.0,usa
177716,"philadelphia, pennsylvania, usa",34.0,usa
177728,"flensburg, schleswig-holstein, germany",47.0,germany
177731,"spotsylvania, virginia, usa",27.0,usa
177764,"brisbane, queensland, australia",32.0,australia
177794,"dallas, georgia, usa",29.0,usa
177850,"liverpool, england, united kingdom",24.0,united kingdom
177862,"high river, alberta, canada",33.0,canada
177876,"adrian, michigan, usa",46.0,usa
177879,"san diego, california, usa",22.0,usa
177918,"palm beach gardens, florida, usa",62.0,usa
177923,"vitoria, alava, spain",29.0,spain
177932,"fayetteville, north carolina, usa",44.0,usa
177949,"nottingham, england, united kingdom",18.0,united kingdom
177989,"fort worth, texas, usa",60.0,usa
177995,"ft. dick, california, usa",51.0,usa
178003,"barcelona, sitges, spain",23.0,spain
178022,"lake mary, florida, usa",56.0,usa
178032,"brookville, pennsylvania, usa",58.0,usa
178035,"pembroke, , canada",81.0,canada
178056,"victoria, british columbia, canada",32.0,canada
178069,"highland park, illinois, usa",61.0,usa
178072,"takaka, golden bay, new zealand",54.0,new zealand
178077,"ourense, ourense, spain",20.0,spain
178079,"north las vegas, nevada, usa",55.0,usa
178084,"charlotte, north carolina,",57.0,
178101,"brocton, new york, usa",58.0,usa
178107,"norderstedt, schleswig-holstein, germany",21.0,germany
178114,"kingwood, texas, usa",69.0,usa
178115,"crossville, tennessee, usa",69.0,usa
178130,"auburn, washington, usa",45.0,usa
178144,"chicago, illinois, usa",27.0,usa
178146,"portland, oregon, usa",18.0,usa
178151,"lake elsinore, california, usa",58.0,usa
178181,"bloomfield hills, michigan, usa",32.0,usa
178195,"spokane, washington, usa",58.0,usa
178203,"pittsburgh, pennsylvania, usa",58.0,usa
178223,"sioux falls, south dakota, usa",34.0,usa
178229,"new york, new york, usa",47.0,usa
178240,"olive branch, mississippi, usa",49.0,usa
178252,"mesa, arizona, usa",51.0,usa
178254,"manhattan beach, california, usa",43.0,usa
178255,"deadwood, oregon, usa",55.0,usa
178265,"taos, new mexico, usa",56.0,usa
178306,"ann arbor, michigan, usa",72.0,usa
178312,"parma, emilia romagna, italy",64.0,italy
178322,"nevada city, california, usa",66.0,usa
178339,"bickley, western australia, australia",39.0,australia
178356,"miami, florida, usa",26.0,usa
178362,"orland park, illinois, usa",42.0,usa
178364,"sheffield, england, united kingdom",22.0,united kingdom
178367,"hernani, gipuzkoa, spain",37.0,spain
178405,"lausanne, vaud, switzerland",24.0,switzerland
178444,"coventry, west midlands/warwickshire, united kingdom",57.0,united kingdom
178458,"cheriton, ,",66.0,
178467,"columbus, ohio, usa",53.0,usa
178478,"chalk river, ontario, canada",33.0,canada
178485,"danville, pennsylvania, usa",32.0,usa
178533,"higganum, connecticut, usa",50.0,usa
178534,"barcelona, barcelona, spain",31.0,spain
178544,"brandon, florida, usa",66.0,usa
178570,"mississauga, ontario, canada",43.0,canada
178587,"napa, california, usa",56.0,usa
178604,"blacksburg, virginia, usa",22.0,usa
178667,"freehold, new jersey, usa",34.0,usa
178668,"ferndale, michigan, usa",28.0,usa
178701,"lancaster, pennsylvania, usa",27.0,usa
178714,"gleneden beach, oregon, usa",63.0,usa
178716,"washington, dc, dc, usa",34.0,usa
178733,"nicholasville, kentucky, usa",43.0,usa
178758,"logroño, la rioja, spain",18.0,spain
178773,"a coruña, galicia, spain",32.0,spain
178797,"porto, porto, portugal",29.0,portugal
178818,"lyon, rhône, france",27.0,france
178834,"bartow, florida, usa",31.0,usa
178837,"willow park, texas, usa",59.0,usa
178839,"naperville, illinois, usa",46.0,usa
178868,"auckland, n/a, new zealand",31.0,new zealand
178882,"hong kong, n/a, hong kong",29.0,hong kong
178885,"auckland, auckland, new zealand",62.0,new zealand
178886,"haan, nordrhein-westfalen, germany",24.0,germany
178889,"valencia, spain, spain",43.0,spain
178905,"amsterdam, noord-holland, netherlands",27.0,netherlands
178919,"vancouver, british columbia, canada",30.0,canada
178920,"san francisco, california, usa",31.0,usa
178962,"san jose, california, usa",29.0,usa
178968,"borda do campo, figueira da foz,",23.0,
178969,"modesto, california, usa",28.0,usa
178983,"stirling, scotland, united kingdom",34.0,united kingdom
178997,"würzburg, bayern, germany",33.0,germany
179012,"corona, california, usa",20.0,usa
179015,"amsterdam, noord holland, netherlands",32.0,netherlands
179030,"hauppauge, new york, usa",40.0,usa
179064,"bochum, nordrhein-westfalen, germany",26.0,germany
179068,"omaha, nebraska, usa",30.0,usa
179075,"hampton, , usa",82.0,usa
179118,"west lafayette, indiana, usa",28.0,usa
179135,"monterotondo, lazio, italy",44.0,italy
179143,"saint louis, missouri, usa",29.0,usa
179165,"chino valley, arizona, usa",43.0,usa
179170,"naturita, colorado, usa",50.0,usa
179171,"acworth, georgia, usa",39.0,usa
179184,"overland park, kansas, usa",45.0,usa
179216,"sevilla, sevilla, spain",25.0,spain
179239,"mogadore, ohio, usa",27.0,usa
179256,"coimbra, coimbra, portugal",29.0,portugal
179264,"mallorca, baleares, spain",36.0,spain
179270,"wadenswil, zurich, switzerland",32.0,switzerland
179280,"torrance, california, usa",61.0,usa
179288,"russell, massachusetts, usa",50.0,usa
179290,"ocean springs, mississippi, usa",29.0,usa
179291,"redmond, oregon, usa",78.0,usa
179295,"sacramento, california, usa",28.0,usa
179321,"alameda, california, usa",29.0,usa
179327,"franklin, tennessee, usa",18.0,usa
179334,"oakland, california, usa",37.0,usa
179335,"boulder, colorado, usa",34.0,usa
179387,"santa fe, new mexico, usa",37.0,usa
179390,"spring, texas, usa",39.0,usa
179408,"northborough, massachusetts, usa",58.0,usa
179423,"raleigh, north carolina, usa",32.0,usa
179433,"raleigh, north carolina, usa",42.0,usa
179438,"raleigh, ,",38.0,
179444,"murchison, texas, usa",57.0,usa
179501,"minot, north dakota, usa",23.0,usa
179530,"breakeyville, quebec, canada",33.0,canada
179532,"somerville, massachusetts, usa",24.0,usa
179534,"pasadena, california, usa",31.0,usa
179543,"lincoln, nebraska, usa",25.0,usa
179553,"scottsboro, alabama, usa",35.0,usa
179571,"formentera, n/a, spain",36.0,spain
179576,"suisun city, california, usa",28.0,usa
179591,"stamford, connecticut, usa",57.0,usa
179607,"lincoln, nebraska, usa",59.0,usa
179612,"stuttgart, \n/a\"", germany""",71.0,"germany"""
179624,"ourense, ourense, spain",31.0,spain
179641,"chatelaillon-plage, ,",32.0,
179648,"plainwell, michigan, usa",27.0,usa
179657,"portsmouth, new hampshire, usa",26.0,usa
179668,"valencia, valencia, spain",32.0,spain
179688,"warren, new jersey, usa",56.0,usa
179690,"milano, lombardia, italy",33.0,italy
179718,"leroy, ,",39.0,
179731,"russellville, alabama, usa",58.0,usa
179733,"greenville, texas, usa",26.0,usa
179734,"greenville, texas, usa",26.0,usa
179739,"aurora, ontario, canada",42.0,canada
179740,"houston, texas, usa",49.0,usa
179744,"manchester, connecticut, usa",26.0,usa
179772,"high river, alberta, canada",37.0,canada
179791,"sydney, new south wales, australia",22.0,australia
179793,"stafford, virginia, usa",37.0,usa
179797,"lino lakes, minnesota, usa",43.0,usa
179799,"brisbane, queensland, australia",26.0,australia
179812,"edinburgh, scotland, united kingdom",30.0,united kingdom
179826,"oldham, england, united kingdom",22.0,united kingdom
179831,"nieuwegein, utrecht, netherlands",46.0,netherlands
179850,"gijon, asturias, spain",29.0,spain
179853,"karlsruhe, baden-wuerttemberg, germany",30.0,germany
179857,"pozzolengo, lombardy, italy",41.0,italy
179873,"fuengirola, málaga, spain",17.0,spain
179885,"highland village, texas, usa",31.0,usa
179903,"paris, ile-de-france, france",25.0,france
179915,"barcelona, ,",29.0,
179931,"toronto, ontario, canada",37.0,canada
179939,"barcelona, granollers, spain",27.0,spain
179955,"lewistown, montana, usa",21.0,usa
179978,"perry, new york, usa",28.0,usa
179986,"rapid city, south dakota, usa",17.0,usa
180029,"hemmingen, niedersachsen, germany",14.0,germany
180042,"thornton, ontario, canada",63.0,canada
180120,"annandale,, virginia, usa",53.0,usa
180146,"victoria, british columbia, canada",53.0,canada
180148,"san pedro, california, usa",23.0,usa
180150,"bristol, indiana, usa",33.0,usa
180164,"arsiero, veneto, italy",35.0,italy
180180,"oracle, arizona, usa",24.0,usa
180195,"mannheim, baden-wuerttemberg, germany",33.0,germany
180204,"cleveland, minnesota, usa",44.0,usa
180210,"madrid, madrid, spain",33.0,spain
180234,"porto, porto, portugal",48.0,portugal
180243,"madrid, ,",32.0,
180280,"st. gallen, st. gallen, switzerland",23.0,switzerland
180297,"ann arbor, michigan, usa",41.0,usa
180305,"west fork, arkansas, usa",55.0,usa
180314,"leawood, kansas, usa",47.0,usa
180316,"madrid, madrid, spain",17.0,spain
180320,"windsor locks, connecticut, usa",33.0,usa
180333,"barcelona, cataluña, spain",23.0,spain
180348,"fredericksburg, virginia, usa",40.0,usa
180361,"graz, steiermark, austria",28.0,austria
180376,"ottawa, ontario, canada",28.0,canada
180378,"calgary, alberta, canada",38.0,canada
180386,"athens, attiki, greece",36.0,greece
180406,"pasadena, california, usa",24.0,usa
180415,"st. peters, missouri, usa",21.0,usa
180423,"arenys de munt, barcelona, spain",100.0,spain
180430,"roma, lazio, italy",19.0,italy
180436,"sant vicenç de montalt - caldetas, catalunya, spain",51.0,spain
180440,"edinburgh, midlothian, united kingdom",28.0,united kingdom
180441,"lancaster, ohio, usa",19.0,usa
180447,"albury, new south wales, australia",29.0,australia
180448,"firenze, toscana, italy",36.0,italy
180482,"marshfield, massachusetts, usa",19.0,usa
180495,"millville, new jersey, usa",80.0,usa
180509,"l`hospitalet, catalunya, spain",17.0,spain
180522,"seattle, washington, usa",24.0,usa
180548,"sindelfingen, baden-wuerttemberg, germany",21.0,germany
180558,"caluso, piemonte, italy",32.0,italy
180569,"dallas, texas, usa",39.0,usa
180571,"bielefeld, nordrhein-westfalen, germany",52.0,germany
180573,"vernon, british columbia, canada",41.0,canada
180593,"valencia, valencia, spain",42.0,spain
180617,"leverkusen, nordrhein-westfalen, germany",41.0,germany
180639,"barakaldo, vizcaya, spain",24.0,spain
180651,"coventry, england, united kingdom",54.0,united kingdom
180653,"barcelona, catalunya, spain",23.0,spain
180688,"maurertown, virginia, usa",21.0,usa
180702,"foshan, guangdong, china",19.0,china
180707,"croydon, victoria, australia",46.0,australia
180719,"strasbourg, alsace, france",24.0,france
180722,"south berwick, maine, usa",19.0,usa
180733,"hamilton, montana, usa",21.0,usa
180741,"white bluff, tennessee, usa",31.0,usa
180757,"évora, alentejo, portugal",32.0,portugal
180772,"las vegas, nevada, usa",61.0,usa
180778,"south fremantle, western australia, australia",56.0,australia
180795,"sheffield, england, united kingdom",22.0,united kingdom
180801,"quakertown, pennsylvania, usa",36.0,usa
180802,"wilmington, delaware, usa",35.0,usa
180815,"seattle, washington, usa",35.0,usa
180835,"aachen, nordrhein-westfalen, germany",18.0,germany
180840,"riverside, california, usa",33.0,usa
180845,"montrouge, ile de france, france",36.0,france
180902,"whitehall, michigan, usa",52.0,usa
180909,"cisterna di latina, lazio, italia",36.0,italia
180915,"sofia, n/a, bulgaria",35.0,bulgaria
180917,"albuquerque, new mexico, usa",50.0,usa
180919,"minnetonka, minnesota, usa",68.0,usa
180925,"ottawa, ontario, canada",26.0,canada
180958,"foligno, umbria, italy",34.0,italy
180975,"springfield, georgia, usa",45.0,usa
181023,"larkspur, california, usa",28.0,usa
181026,"guelph, ontario, canada",30.0,canada
181065,"rome, lazio, italy",30.0,italy
181068,"mountain view, arkansas, usa",39.0,usa
181071,"milan, ,",45.0,
181076,"stony plain, alberta, canada",53.0,canada
181077,"rosebud, alberta, canada",35.0,canada
181084,"morgan hill, california, usa",57.0,usa
181089,"guadalajara, jalisco, mexico",35.0,mexico
181099,"valencia, valencia, spain",25.0,spain
181103,"virginia beach, virginia, usa",25.0,usa
181109,"pierrefonds, quebec, canada",61.0,canada
181152,"córdoba, córdoba, argentina",55.0,argentina
181156,"port augusta, south australia, australia",59.0,australia
181165,"hayward, california, usa",39.0,usa
181176,"st. louis, missouri, usa",43.0,usa
181191,"grantham, new hampshire, usa",63.0,usa
181200,"manchester, new hampshire, usa",55.0,usa
181212,"roswell, georgia, usa",32.0,usa
181238,"derry, new hampshire, usa",50.0,usa
181255,"new york, new york, usa",26.0,usa
181261,"seattle, washington, usa",23.0,usa
181266,"austin, texas, usa",24.0,usa
181286,"viernheim, baden-wuerttemberg, germany",62.0,germany
181296,"etobicoke, ontario, canada",40.0,canada
181316,"managua, ,",36.0,
181330,"fremont, ,",27.0,
181385,"milano, lombardia, italy",21.0,italy
181431,"melbourne, victoria, australia",35.0,australia
181436,"los angeles, ,",30.0,
181443,"cincinnati, ohio, usa",17.0,usa
181473,"santa cruz, california, usa",14.0,usa
181476,"hillsboro, oregon, usa",54.0,usa
181484,"lincoln, england, united kingdom",32.0,united kingdom
181489,"kuala lumpur, wilayah persekutuan, malaysia",21.0,malaysia
181513,"canterbury, new hampshire, usa",56.0,usa
181541,"milano, lombardia, italy",39.0,italy
181580,"leicester, england, united kingdom",35.0,united kingdom
181629,"lille, nord, france",25.0,france
181664,"siena, toscana, italy",28.0,italy
181666,"oviedo, florida, usa",40.0,usa
181681,"marina del rey, california, usa",26.0,usa
181683,"warminster, pennsylvania, usa",68.0,usa
181687,"austin, texas, usa",29.0,usa
181691,"chicago, illinois, usa",26.0,usa
181714,"boulder, colorado, usa",28.0,usa
181722,"urbana, illinois, usa",21.0,usa
181735,"sebastopol, ,",26.0,
181736,"west chester, pennsylvania, usa",32.0,usa
181763,"paris, ile de france, france",29.0,france
181777,"fort mitchell, kentucky, usa",42.0,usa
181793,"alcochete, (lisboa), portugal",25.0,portugal
181796,"grand blanc, michigan, usa",33.0,usa
181816,"cincinnati, ohio, usa",48.0,usa
181820,"herlev, -, denmark",36.0,denmark
181822,"konstanz, baden-württemberg, germany",25.0,germany
181833,"haarlem, noord-holland, netherlands",27.0,netherlands
181854,"independence, missouri, usa",29.0,usa
181856,"ann arbor, michigan, usa",49.0,usa
181870,"shah alam, selangor, malaysia",13.0,malaysia
181875,"bicester, england, united kingdom",35.0,united kingdom
181879,"london, n/a, united kingdom",36.0,united kingdom
181884,"augsburg, bayern, germany",24.0,germany
181896,"redwood city, california, usa",53.0,usa
181900,"nanterre, ile de france, france",27.0,france
181909,"san giovanni valdarno, toscana, italy",30.0,italy
181913,"valladolid, castilla, spain",30.0,spain
181944,"south windsor, connecticut, usa",49.0,usa
181948,"elk grove, california, usa",47.0,usa
181952,"kalamazoo, michigan, usa",24.0,usa
181956,"browns, illinois, usa",21.0,usa
181976,"la mirada, california, usa",49.0,usa
181984,"magna, utah, usa",18.0,usa
181989,"wilberforce, ohio, usa",36.0,usa
181995,"saint symphorien, haineut, belgium",25.0,belgium
181997,"jackson, missouri, usa",19.0,usa
182013,"manchester, england, united kingdom",41.0,united kingdom
182025,"westminster, colorado, usa",26.0,usa
182032,"tampere, pirkanmaa, finland",28.0,finland
182040,"genova, liguria, italy",29.0,italy
182048,"dresden, sachsen, germany",26.0,germany
182052,"parma, emilia romagna, italy",26.0,italy
182053,"london, ontario, canada",30.0,canada
182063,"karlsruhe, baden-wuerttemberg, germany",26.0,germany
182071,"pasadena, california, usa",53.0,usa
182084,"clinton, indiana, usa",28.0,usa
182088,"vienna, vienna, austria",21.0,austria
182095,"lisbon, n/a, portugal",52.0,portugal
182137,"grosse pointe, michigan, usa",26.0,usa
182157,"golden, colorado, usa",30.0,usa
182164,"willoughby, ohio, usa",9.0,usa
182180,"saylorsburg, pennsylvania, usa",30.0,usa
182183,"junee, new south wales, australia",26.0,australia
182184,"highland, california, usa",10.0,usa
182202,"black hawk, south dakota, usa",20.0,usa
182212,"socorro, new mexico, usa",24.0,usa
182238,"niceville, florida, usa",33.0,usa
182251,"darmstadt, hessen, germany",40.0,germany
182269,"ottawa, ontario, canada",34.0,canada
182275,"mississauga, ontario, canada",29.0,canada
182311,"san sebastian, gipuzkoa, spain",34.0,spain
182334,"somerville, massachusetts, usa",31.0,usa
182345,"hamburg, hamburg, germany",25.0,germany
182360,"lisboa, lisboa, portugal",26.0,portugal
182367,"madrid, madrid, spain",18.0,spain
182381,"palo alto,, california, usa",70.0,usa
182393,"the center of, my own little world, usa",35.0,usa
182403,"memphis, tennessee, usa",35.0,usa
182404,"newton, iowa, usa",46.0,usa
182414,"chicago, illinois, usa",25.0,usa
182424,"san diego, california, usa",28.0,usa
182425,"sand lake, michigan, usa",26.0,usa
182429,"valencia, país valencià, spain",29.0,spain
182459,"fort wayne, indiana, usa",28.0,usa
182482,"lakeland, florida, usa",38.0,usa
182505,"apple valley, california, usa",49.0,usa
182506,"orlando, florida, usa",40.0,usa
182521,"köln, nordrhein-westfalen, germany",29.0,germany
182527,"pekin, illinois, usa",62.0,usa
182537,"las vegas, nevada, usa",55.0,usa
182539,"salou, cataluña, spain",49.0,spain
182551,"colorado springs, colorado, usa",33.0,usa
182552,"tomball, texas, usa",37.0,usa
182577,"paris, n/a, france",25.0,france
182592,"firenze, toscana,",28.0,
182599,"montréal, quebec, canada",35.0,canada
182623,"san jose, california, usa",25.0,usa
182636,"kristinehamn, värmland, sweden",17.0,sweden
182642,"paimpol, bretagne, france",24.0,france
182675,"thompson, ohio, usa",59.0,usa
182700,"northamptonshire, england, united kingdom",23.0,united kingdom
182720,"luton, england, united kingdom",25.0,united kingdom
182746,"jacksonville, florida, usa",44.0,usa
182775,"cochin, kerala, india",30.0,india
182781,"new york, new york, usa",54.0,usa
182793,"montgomery, texas, usa",35.0,usa
182818,"atlanta, georgia, usa",16.0,usa
182819,"long beach, california, usa",44.0,usa
182831,"groves, texas, usa",54.0,usa
182837,"burlington, vermont, usa",26.0,usa
182838,"cumberland, maryland, usa",26.0,usa
182840,"denton, texas, usa",23.0,usa
182847,"snohomish, washington, usa",40.0,usa
182874,"state college, pennsylvania, usa",49.0,usa
182879,"valley center, california, usa",32.0,usa
182881,"budapest, pest megye, hungary",23.0,hungary
182931,"waterloo, ontario, canada",32.0,canada
182939,"albuquerque, new mexico, usa",34.0,usa
182969,"minneapolis, minnesota, usa",36.0,usa
182993,"carneys point, new jersey, usa",40.0,usa
183006,"los angeles, california, usa",32.0,usa
183052,"lakewood, california, usa",35.0,usa
183061,"manchester, connecticut, usa",30.0,usa
183084,"madrid (spain), madrid, spain",41.0,spain
183088,"arlington, virginia, usa",43.0,usa
183091,"albuerque, new mexico, usa",29.0,usa
183101,"kingsport, tennessee, usa",15.0,usa
183103,"albuquerque, new mexico, usa",66.0,usa
183141,"greene, maine, usa",32.0,usa
183145,"woburn, ,",72.0,
183146,"albuquerque, new mexico, usa",49.0,usa
183154,"frederick, maryland, usa",28.0,usa
183171,"lilburn, georgia, usa",43.0,usa
183176,"denver, colorado, usa",37.0,usa
183178,"madison, wisconsin, usa",35.0,usa
183187,"williamsport, pennsylvania, usa",48.0,usa
183196,"peoria, illinois, usa",33.0,usa
183200,"highland, california, usa",37.0,usa
183205,"glasgow, scotland, united kingdom",22.0,united kingdom
183213,"münster, nordrhein-westfalen, germany",27.0,germany
183246,"mt. prospect, illinois, usa",21.0,usa
183248,"rancho santa margarita, california, usa",37.0,usa
183255,"luton, england, united kingdom",38.0,united kingdom
183274,"melbourne, victoria, australia",43.0,australia
183277,"asheville, north carolina, usa",38.0,usa
183287,"paris, ile de france, france",28.0,france
183290,"ft myers beach, florida, usa",26.0,usa
183347,"ft. meade, maryland, usa",35.0,usa
183351,"amadora, lisboa, portugal",31.0,portugal
183371,"augsburg, bayern, germany",28.0,germany
183436,"secane, pennsylvania, usa",24.0,usa
183444,"brooklyn, new york, usa",41.0,usa
183446,"denton, texas, usa",26.0,usa
183460,"avilés, asturias, spain",18.0,spain
183476,"chinook, washington, usa",29.0,usa
183483,"rosemount, minnesota, usa",50.0,usa
183524,"hornburg, niedersachsen, germany",19.0,germany
183532,"sherman, texas, usa",35.0,usa
183540,"green cove springs, florida, usa",35.0,usa
183568,"sarasota, florida, usa",20.0,usa
183572,"charlestown, massachusetts, usa",29.0,usa
183580,"london, england, united kingdom",34.0,united kingdom
183581,"bonn, nordrhein-westfalen, germany",29.0,germany
183589,"oak park, illinois, usa",61.0,usa
183605,"hütschenhausen, rheinland-pfalz, germany",41.0,germany
183606,"zaragoza, zaragoza, spain",18.0,spain
183615,"sherman, texas, usa",69.0,usa
183650,"bregenz, vorarlberg, austria",46.0,austria
183698,"pleasant view, utah, usa",41.0,usa
183704,"helsinki, uusimaa, finland",27.0,finland
183722,"huntsville, alabama, usa",41.0,usa
183730,"gravel ridge, arkansas, usa",24.0,usa
183740,"ventura, california, usa",28.0,usa
183752,"adelaide, south australia, australia",27.0,australia
183753,"sydney, new south wales, australia",26.0,australia
183758,"minneapolis, minnesota, usa",36.0,usa
183766,"hamburg, hh, germany",29.0,germany
183776,"montreal, quebec, canada",39.0,canada
183791,"chicago, illinois, usa",38.0,usa
183794,"new iberia, louisiana, usa",50.0,usa
183800,"quebec, quebec, canada",29.0,canada
183801,"edmonton, alberta, canada",35.0,canada
